"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",31,77,26,11,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"01:00",30,75,26,10,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"02:00",28,72,26,10,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"03:00",25,68,26,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"04:00",22,64,26,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"05:00",21,61,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"06:00",20,61,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"07:00",21,61,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"08:00",21,62,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"09:00",22,63,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"10:00",24,66,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"11:00",26,68,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"12:00",27,70,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"13:00",28,72,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"14:00",28,72,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"15:00",28,72,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"16:00",29,72,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"17:00",29,73,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"18:00",30,74,26,8,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"19:00",31,76,26,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"20:00",32,77,26,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"21:00",33,78,25,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"22:00",33,78,25,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
"23:00",33,79,25,9,"-",0,"Baik","Sedang","Baik","Baik","-","Baik","pm25","Sedang"
