"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",13,46,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"01:00",14,46,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"02:00",14,47,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"03:00",14,46,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"04:00",13,45,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"05:00",13,44,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"06:00",13,43,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"07:00",12,42,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"08:00",12,41,6,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"09:00",12,39,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"10:00",11,39,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"11:00",11,37,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"12:00",11,37,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"13:00",11,36,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"14:00",11,37,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"15:00",11,37,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"16:00",11,37,5,8,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"17:00",11,37,5,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"18:00",11,36,5,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"19:00",10,34,4,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"20:00",9,32,3,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"21:00",9,32,3,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"22:00",9,32,3,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
"23:00",9,32,2,7,0,0,"Baik","Baik","Baik","Baik","Baik","Baik","pm25","Baik"
