"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00",23,65,57,13,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"01:00",24,66,58,13,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"02:00",24,67,59,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"03:00",24,66,59,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"04:00",24,66,60,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"05:00",24,66,60,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"06:00",24,66,61,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"07:00",23,66,62,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"08:00",23,66,62,15,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00",22,64,63,15,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"10:00",22,64,63,15,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"11:00",22,64,64,15,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"12:00",22,64,65,15,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"13:00",22,64,65,15,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"14:00",22,64,65,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"15:00",22,64,66,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"16:00",22,64,67,14,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"17:00",22,64,67,13,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"18:00",22,64,67,13,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"19:00",22,64,67,12,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"20:00",22,64,67,12,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"21:00",22,64,67,11,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"22:00",22,64,67,11,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
"23:00",22,64,67,11,0,0,"Baik","Sedang","Sedang","Baik","Baik","Baik","so2","Sedang"
